province,topic,merged,is_correct
Aceh,Hari Besar Agama,Mhayar diundang kerumah saudara saat lebaran. Mahyar dihidangkan nasi kuning.,False
Aceh,Hari Besar Agama,Zia bersiap pergi ke mesjid saat hari maulid. Zia pergi ke mesjid untuk azan dzuhur.,False
Aceh,Hari Besar Agama,Zia bersiap pergi ke mesjid saat hari maulid. Zia pergi ke mesjid untuk makan bue keunduri maulid.,True
Aceh,Hari Besar Agama,Zia bersiap pergi ke mesjid saat hari maulid. Zia pergi ke mesjid untuk bertemu teman.,False
Aceh,Hari Besar Agama,Mama menghidangkan makanan maulid di rantang untuk diantar ke mesjid. Mama menghidangkan 2 lauk ke mesjid.,False
Aceh,Hari Besar Agama,Mama menghidangkan makanan maulid di rantang untuk diantar ke mesjid. Mama menghidangkan 1 lauk ke mesjid.,False
Aceh,Hari Besar Agama,Mama menghidangkan makanan maulid di rantang untuk diantar ke mesjid. Mama menghidangkan 5 atau 10 lauk ke mesjid.,True
Aceh,Pertanian,Yanti pergi ke blang. Yanti menamam jangung.,False
Aceh,Pertanian,Yanti pergi ke blang. Yanti menanam padi.,True
Aceh,Pertanian,Yanti pergi ke blang. Yanti menanam jeruk.,False
Aceh,Pertanian,Beni seorang petani yang berasal dari Aceh Selatan. Beni seorang petani cabe.,False
Aceh,Pertanian,Beni seorang petani yang berasal dari Aceh Selatan. Beni seorang petani melon.,False
Aceh,Pertanian,Beni seorang petani yang berasal dari Aceh Selatan. Beni seorang petani kopi.,True
Aceh,Pertanian,Ayah Beni ingin mengolah tanah blang untuk ditanami padi. Ayah Beni membawa kerbau ke sawah yang kering.,False
Aceh,Pertanian,Ayah Beni ingin mengolah tanah blang untuk ditanami padi. Ayah Beni membawa kerbau ke kebun.,False
Aceh,Pertanian,Ayah Beni ingin mengolah tanah blang untuk ditanami padi. Ayah Beni membawa kerbau ke sawah yang berair.,True
Aceh,Pertanian,Lila ingin tabu beni padi. Lila menabur benih Padi di lahan berbatu.,False
Aceh,Pertanian,Lila ingin tabu beni padi. Lila menabur benih Padi di lahan berair.,True
Aceh,Pertanian,Lila ingin tabu beni padi. Lila menabur benih Padi di lahan kering.,False
Aceh,Pertanian,Safrizal mengadakan acara kanuri blang. Safrizal menghidangkan bebek bakar pada acara kanuri blang.,False
Aceh,Pertanian,Safrizal mengadakan acara kanuri blang. Safrizal menghidangkan bu kullah pada acara kanuri blang.,True
Aceh,Pertanian,Safrizal mengadakan acara kanuri blang. Safrizal menghidangkan spaghetti pada acara kanuri blang.,False
Aceh,Ikan dan Ternak,"Sari sekeluarga bergama Islam, dan ayahnya memelihara binatang ternak. Ayah Sari memilihara Babi.",False
Aceh,Ikan dan Ternak,"Sari sekeluarga bergama Islam, dan ayahnya memelihara binatang ternak. Ayah Sari memelihara Sapi.",True
Aceh,Ikan dan Ternak,"Sari sekeluarga bergama Islam, dan ayahnya memelihara binatang ternak. Ayah Sari memilhara kucing.",False
Aceh,Ikan dan Ternak,Sapi Beni yang ada di kandang kehabisan makanan. Beni memberi rumput laut untuk makanan sapi.,False
Aceh,Ikan dan Ternak,Sapi Beni yang ada di kandang kehabisan makanan. Beni mencari bauh-buahan untuk makanan sapi.,False
Aceh,Ikan dan Ternak,Sapi Beni yang ada di kandang kehabisan makanan. Beni memberi rumput gajah untuk makanan sapi.,True
Aceh,Ikan dan Ternak,Dedi seorang nelayan yang menangkap ikan dengan cara tradisional. Dedi menangkap ikan dengan cara tarek pukat.,True
Aceh,Ikan dan Ternak,Dedi seorang nelayan yang menangkap ikan dengan cara tradisional. Dedi mengakap ikan dengan cara trawl net.,False
Aceh,Ikan dan Ternak,Dedi seorang nelayan yang menangkap ikan dengan cara tradisional. Dedi menangkap ikan dengan cara harpoon.,False
Aceh,Ikan dan Ternak,Raja ingin beternak udang Vaname. Raja membuat kolam di dalam rumah.,False
Aceh,Ikan dan Ternak,Raja ingin beternak udang Vaname. Raja membuat kolam di lahan dekat pesisir pantai.,True
Aceh,Ikan dan Ternak,Raja ingin beternak udang Vaname. Raja membuat kolam di dekat sekolah.,False
Aceh,Ikan dan Ternak,Dua hari lagi lebaran dewi ingin menjual daging. Dewi menjual ke Indomaret.,False
Aceh,Ikan dan Ternak,Dua hari lagi lebaran dewi ingin menjual daging. Dewi menjual ke pasar atau di depan lorong rumah.,True
Aceh,Ikan dan Ternak,Dua hari lagi lebaran dewi ingin menjual daging. Dewi menjual ke supermarket.,False
Aceh,Seni,Arbab adalah alak musik tradisional . Arbab terbuat dari kayu dan bambu.,False
Aceh,Seni,Arbab adalah alak musik tradisional . Arbab terbuat dari kulit sapi dan benang hori.,False
Aceh,Seni,"Arbab adalah alak musik tradisional . Arbab terbuat dari labu pahit tua, tempurung, kulit kambing, bambu, dan benang hori.",True
Aceh,Seni,Tarian ranup lapuan dimainkan bersamaan dengan iringan musik. Tarian ranup lapuan di ringi dengan serune kalee dan Arbab.,False
Aceh,Seni,Tarian ranup lapuan dimainkan bersamaan dengan iringan musik. Tarian ranup lapuan diiringi dengan tambo dan geundrang.,False
Aceh,Seni,Tarian ranup lapuan dimainkan bersamaan dengan iringan musik. Tarian ranup lapuan diiringi dengan serune kalee dan geundrang.,True
Aceh,Seni,Rania ingin mengikuti lomba bernyanyi lagu khas Aceh. Rania menyanyi lagu Bungong Jeumpa.,True
Aceh,Seni,Rania ingin mengikuti lomba bernyanyi lagu khas Aceh. Rania menyanyi lagu Kicir kicir.,False
Aceh,Seni,Rania ingin mengikuti lomba bernyanyi lagu khas Aceh. Rania menyanyi lagu Halo-Halo Bandung.,False
Aceh,Seni,Asad ingin menyanyikan lagu untuk penyambutan tamu. Asad menyanyikan lagu Lembah Alas.,False
Aceh,Seni,Asad ingin menyanyikan lagu untuk penyambutan tamu. Asad menyanyikan lagu saleum.,True
Aceh,Seni,Asad ingin menyanyikan lagu untuk penyambutan tamu. Asad menyanyikan lagu Aceh Lon Sayang.,False
Aceh,Seni,Mutia menidurkan anaknya dengan menyanyikan lagu tradisional. Mutia menyanyika lagu nina bobo.,False
Aceh,Seni,Mutia menidurkan anaknya dengan menyanyikan lagu tradisional. Mutia menyanyikan lagu dodaidi.,True
Aceh,Seni,Mutia menidurkan anaknya dengan menyanyikan lagu tradisional. Mutia menyanyikan lagu I Lah Ni Ume.,False
Aceh,Seni,Tarian ranup lampuan dimainkan secara berkelompok. Tarian Ranup Lapuan dimainkan oleh tujuh orang Laki-laki.,False
Aceh,Seni,Tarian ranup lampuan dimainkan secara berkelompok. Tarian Ranup Lapuan dimainkan oleh tujuh orang wanita.,True
Aceh,Seni,Tarian ranup lampuan dimainkan secara berkelompok. Tarian Ranup Lapuan dimainkan oleh sepuluh orang wanita.,False
Aceh,Seni,Tarian ini menceritakan tentang kegiatan nelayan. Tarian ini adalah tarian Tarek Pukat.,True
Aceh,Seni,Tarian ini menceritakan tentang kegiatan nelayan. Tarian ini adalah Tarian Laweut.,False
Aceh,Seni,Tarian ini menceritakan tentang kegiatan nelayan. Tarian ini adalah tarian Tuak Kukur.,False
Aceh,Seni,Desi dan teman-teman menampilkan tarian tradisional. Desi dan teman-teman menampilkan Break Dance.,False
Aceh,Seni,Desi dan teman-teman menampilkan tarian tradisional. Desi dan teman-teman menampilkan Tarian Gandrung.,False
Aceh,Seni,Desi dan teman-teman menampilkan tarian tradisional. Desi dan teman-teman menampilkan Tari Saman.,True
Aceh,Seni,Raisa membuat acara penyabutan tamu di acara pestanya. Raisa menyuguhkan Traian Ranup Lampuan.,True
Aceh,Seni,Raisa membuat acara penyabutan tamu di acara pestanya. Raisa menyuguhkan Traian Guel.,False
Aceh,Seni,Raisa membuat acara penyabutan tamu di acara pestanya. Raisa menyuguhkan Traian Seudati.,False
Aceh,Seni,Risan baru saja mengelar acara sunatan. Raisan menghibur tamu dengan Tari Dindong.,False
Aceh,Seni,Risan baru saja mengelar acara sunatan. Raisan menghibur tamu dengan Tari Bine.,False
Aceh,Seni,Risan baru saja mengelar acara sunatan. Raisan menghibur tamu dengan Tari Rapai Geleng.,True
Aceh,Seni,Fajar dan teman sedang berlatih untuk acara pertunjukan Gayo Festifal. Fajar dan teman-temanyanya menampilkan tarian Guel.,True
Aceh,Seni,Fajar dan teman sedang berlatih untuk acara pertunjukan Gayo Festifal. Fajar dan teman-temanyanya menampilkan tarian Ratéb Meuseukat.,False
Aceh,Seni,Fajar dan teman sedang berlatih untuk acara pertunjukan Gayo Festifal. Fajar dan teman-temanyanya menampilkan tarian Binih.,False
Aceh,Seni,Kakak Dinah mengadakan acara intat lintô. Kakak Dinah membuat acara shalawat.,False
Aceh,Seni,Kakak Dinah mengadakan acara intat lintô. Kakak Dinah membuat acara Meutalèh Pantôn.,True
Aceh,Seni,Kakak Dinah mengadakan acara intat lintô. Kakak Dinah membuat acara Baca Puisi.,False
Aceh,Seni,Nenek Dian mendengarkan kisah tentang kehidupan. Nenek Dian mendengarkan lagu.,False
Aceh,Seni,Nenek Dian mendengarkan kisah tentang kehidupan. Nenek Dian mendengarkan shalawat.,False
Aceh,Seni,Nenek Dian mendengarkan kisah tentang kehidupan. Nenek Dian mendengarkan syair.,True
Aceh,Permainan,Budi bermain galah di lapangan bersama teman-teman. Budi bermain bersama empat atau lima orang dalam dua regu.,True
Aceh,Permainan,Budi bermain galah di lapangan bersama teman-teman. Budi bermain bersama dua orang temanya.,False
Aceh,Permainan,Budi bermain galah di lapangan bersama teman-teman. Budi bermain bersama empat atau lima orang.,False
Aceh,Permainan,Rina dan teman-teman ingin bermain dengan alat kapur tulis dan pecahan keramik. Rina dan teman-teman ingin bermain engklek.,True
Aceh,Permainan,Rina dan teman-teman ingin bermain dengan alat kapur tulis dan pecahan keramik. Rina dan teman-teman ingin bermain bola lempar.,False
Aceh,Permainan,Rina dan teman-teman ingin bermain dengan alat kapur tulis dan pecahan keramik. Rina dan teman-teman ingin bermain bola tangkap.,False
Aceh,Permainan,Lisa mengajak temannya bermain permainan dengan cara tutup mata. Lisa mengajak temanya bermain ureung buta.,True
Aceh,Permainan,Lisa mengajak temannya bermain permainan dengan cara tutup mata. Lisa mengajak temanya bermain tipak rege.,False
Aceh,Permainan,Lisa mengajak temannya bermain permainan dengan cara tutup mata. Lisa mengajak temanya bermain hp.,False
Aceh,Permainan,Lena ingin bermain di depan halaman rumah bersama teman-temannya. Lena bermain kelereng bersama teman-temannya.,True
Aceh,Permainan,Lena ingin bermain di depan halaman rumah bersama teman-temannya. Lena bermain adu sumo bersama teman-temanya.,False
Aceh,Permainan,Lena ingin bermain di depan halaman rumah bersama teman-temannya. Lena bermain kartu bersama teman-temanya.,False
Aceh,Permainan,Budi dan Roni ingin bermain Catoe Rimueng. Budi dan Roni bermain di laut.,False
Aceh,Permainan,Budi dan Roni ingin bermain Catoe Rimueng. Budi dan Roni bermain di sekolah.,False
Aceh,Permainan,Budi dan Roni ingin bermain Catoe Rimueng. Budi dan Roni bermain di bale-bale pengajian.,True
Aceh,Sehari-hari,Beni dan teman ingin bermain game online. Beni dan teman ingin pergi ke mesjid.,False
Aceh,Sehari-hari,Beni dan teman ingin bermain game online. Beni dan teman ingin pergi ke warung kopi.,True
Aceh,Sehari-hari,Beni dan teman ingin bermain game online. Beni dan teman ingin pergi ke sekolah.,False
Aceh,Sehari-hari,Nenek ingin pergi ke pasar di hari minggu. Nenek pergi ke pasar naik motor.,False
Aceh,Sehari-hari,Nenek ingin pergi ke pasar di hari minggu. Nenek pergi ke pasar naik becak.,True
Aceh,Sehari-hari,Nenek ingin pergi ke pasar di hari minggu. Nenek pergi ke pasar naik kereta api.,False
Aceh,Sehari-hari,Ali menunduk ketika masuk ke rumah aceh. Ali menunduk karena pintunya rusak.,False
Aceh,Sehari-hari,Ali menunduk ketika masuk ke rumah aceh. Ali menunduk karena dilarang berdiri saat masuk.,False
Aceh,Sehari-hari,Ali menunduk ketika masuk ke rumah aceh. Ali Menunduk karena pintunya rendah.,True
Aceh,Sehari-hari,Raisa tinggal di daerah yang rawan gempa. Raisa membangun rumah dengan struktur tahan gempa.,True
Aceh,Sehari-hari,Raisa tinggal di daerah yang rawan gempa. Raisa membangun rumah beton.,False
Aceh,Sehari-hari,Raisa tinggal di daerah yang rawan gempa. Raisa membangun rumah besi.,False
Aceh,Sehari-hari,Sultan pergi keluar malam untuk mengaji. Sultan pergi ke TPA.,False
Aceh,Sehari-hari,Sultan pergi keluar malam untuk mengaji. Sultan pergi ke warung kopi.,False
Aceh,Sehari-hari,Sultan pergi keluar malam untuk mengaji. Sulthan pergi ke bale-bale atau musala.,True
Aceh,Socio-religious,Raja ingin shalat jumat. Raja pergi ke musala.,False
Aceh,Socio-religious,Raja ingin shalat jumat. Raja pergi ke pasar.,False
Aceh,Socio-religious,Raja ingin shalat jumat. Raja pergi ke mesjid.,True
Aceh,Socio-religious,Cut membawa Al-Quran ke sekolah di hari Jumat. Cut membaca surah Muluk di sekolah setiap Jumat.,False
Aceh,Socio-religious,Cut membawa Al-Quran ke sekolah di hari Jumat. Cut membaca surah Al-Khafi di sekolah setiap Jumat.,False
Aceh,Socio-religious,Cut membawa Al-Quran ke sekolah di hari Jumat. Cut membaca surah Yasin di sekolah setiap Jumat.,True
Aceh,Socio-religious,Musfira melewati jembatan Seunapet. Musfira tidak memberi klakson saat melewati jembatan seunapet.,False
Aceh,Socio-religious,Musfira melewati jembatan Seunapet. Musfira memberi klakson 3 kali saat melewati jembatan seunapet.,True
Aceh,Socio-religious,Musfira melewati jembatan Seunapet. Musfira memberi klakson 10 kali saat melewati jembatan seunapet.,False
Aceh,Socio-religious,Raisa sedang hamil dan ingin keluar malam. Raisa membawa sebiji kacang hijau dan peniti.,False
Aceh,Socio-religious,Raisa sedang hamil dan ingin keluar malam. Raisa membawa sebiji bawang putih dan peniti.,True
Aceh,Socio-religious,Raisa sedang hamil dan ingin keluar malam. Raisa membawa sebiji bawang merah dan peniti.,False
Aceh,Socio-religious,"Desi mempesijuk anaknya di acara khitan. Desi menyediakan beras, padi, on sinijuek, dan air di acara khitanan anaknya.",True
Aceh,Socio-religious,Desi mempesijuk anaknya di acara khitan. Desi menyediakan on sinijuek di acara khitanan anaknya.,False
Aceh,Socio-religious,Desi mempesijuk anaknya di acara khitan. Desi menyediakan air di acara khitanan anaknya.,False
Aceh,Socio-religious,Hasna menabung gaji pertamanya. Hasna membelikan emas untuk menabung.,True
Aceh,Socio-religious,Hasna menabung gaji pertamanya. Hasna membelikan tanah untuk menabung.,False
Aceh,Socio-religious,Hasna menabung gaji pertamanya. Hasna membelikan baju bermerek untuk menabung.,False
Aceh,Socio-religious,Desi baru saja melahirkan. Desi melakukan luluran dirumah.,False
Aceh,Socio-religious,Desi baru saja melahirkan. Desi melakukan olahraga dirumah.,False
Aceh,Socio-religious,Desi baru saja melahirkan. Desi melakukan sale dirumah.,True
Aceh,Socio-religious,Rahma sedang naik kolestrol. Rahma meminum jus timun.,False
Aceh,Socio-religious,Rahma sedang naik kolestrol. Rahma minum air rebusan daun jambu kelutuk.,True
Aceh,Socio-religious,Rahma sedang naik kolestrol. Rahma meminum rebusan jahe.,False
Aceh,Makanan,Agus pergi ke kedai untuk membeli sarapan khas Aceh. Agus membeli nasi padang untuk sarapan.,False
Aceh,Makanan,Agus pergi ke kedai untuk membeli sarapan khas Aceh. Agus membeli nasi gurih untuk sarapan.,True
Aceh,Makanan,Agus pergi ke kedai untuk membeli sarapan khas Aceh. Agus membeli kue untuk sarapan.,False
Aceh,Makanan,Wanti pergi ke warung untuk makan siang khas Aceh. Wanti memesan kuah asam keung.,True
Aceh,Makanan,Wanti pergi ke warung untuk makan siang khas Aceh. Wanti memesan ikan asap keung.,False
Aceh,Makanan,Wanti pergi ke warung untuk makan siang khas Aceh. Wanti memesan spagetti.,False
Aceh,Makanan,Buk Sari menyiapkan makanan makan siang khas Aceh. Buk Sari memasak keumamah.,True
Aceh,Makanan,Buk Sari menyiapkan makanan makan siang khas Aceh. Buk Sari memasak bubur.,False
Aceh,Makanan,Buk Sari menyiapkan makanan makan siang khas Aceh. Buk Sari memasak bu leumak.,False
Aceh,Makanan,Buk Dewi memasak untuk makan malam khas Aceh. Buk Dewi memasak kuah drien.,False
Aceh,Makanan,Buk Dewi memasak untuk makan malam khas Aceh. Buk Dewi memasak nasi lemak.,False
Aceh,Makanan,Buk Dewi memasak untuk makan malam khas Aceh. Buk Dewi memanaskan kuah leumak tadi siang.,True
Aceh,Makanan,Buk Sari memasak untuk makan malam khas Aceh. Buk Sari memasak kuah pengat.,False
Aceh,Makanan,Buk Sari memasak untuk makan malam khas Aceh. Buk Sari memanaskan keumamah tadi siang.,True
Aceh,Makanan,Buk Sari memasak untuk makan malam khas Aceh. Buk Sari memasak bulukat.,False
Aceh,Makanan,"Dini bertamu ke rumah neneknya. Dini disuguhkan makanan khas Aceh, kue brownis.",False
Aceh,Makanan,"Dini bertamu ke rumah neneknya. Dini disuguhkan makanan khas Aceh, kue pai.",False
Aceh,Makanan,"Dini bertamu ke rumah neneknya. Dini disuguhkan makanan khas Aceh, kue bhoi.",True
Aceh,Makanan,Aldi baru pulang dari kampungnya di gayo. Aldi membawa oleh-oleh bunga.,False
Aceh,Makanan,Aldi baru pulang dari kampungnya di gayo. Aldi membawa oleh-oleh kopi.,True
Aceh,Makanan,Aldi baru pulang dari kampungnya di gayo. Aldi membawa oleh-oleh gula.,False
Aceh,Makanan,Sinta baru pulang berlibur dari pidie. Sinta membawa oleh-oleh kue adee.,True
Aceh,Makanan,Sinta baru pulang berlibur dari pidie. Sinta membawa oleh-oleh sayur-sayuran.,False
Aceh,Makanan,Sinta baru pulang berlibur dari pidie. Sinta membawa oleh-oleh buah-buahan.,False
Aceh,Makanan,Buk Wiwi baru pulang berlibur dari nagan raya. Buk Wiwi membawa pulang oleh-oleh kue karah.,True
Aceh,Makanan,Buk Wiwi baru pulang berlibur dari nagan raya. Buk Wiwi membawa pulang oleh-oleh kue bhoi.,False
Aceh,Makanan,Buk Wiwi baru pulang berlibur dari nagan raya. Buk Wiwi membawa pulang oleh-oleh kue dodol.,False
Aceh,Makanan,Pak Anton pulang ke kampung halaman nya di Meulaboh. Pak Anton tak lupa menikmati jus buah khas Meulaboh.,False
Aceh,Makanan,Pak Anton pulang ke kampung halaman nya di Meulaboh. Pak Anton tak lupa menikmati kopi khop khas Meulaboh.,True
Aceh,Makanan,Pak Anton pulang ke kampung halaman nya di Meulaboh. Pak Anton tak lupa menikmati ie u khas Meulaboh.,False
Aceh,Makanan,Azizi pergi ke acara maulid. Azizi makan menggunakan tangan.,True
Aceh,Makanan,Azizi pergi ke acara maulid. Azizi makan menggunakan centong.,False
Aceh,Makanan,Azizi pergi ke acara maulid. Azizi makan menggunakan cobek.,False
Aceh,Makanan,Aldi makan siang di rumah. Aldi makan menggunakan periuk.,False
Aceh,Makanan,Aldi makan siang di rumah. Aldi makan menggunakan sumpit.,False
Aceh,Makanan,Aldi makan siang di rumah. Aldi makan menggunakan tangan.,True
Aceh,Makanan,Buk Sari ingin menghaluskan bahan masakannya. Buk Sari menghaluskan bahan masakannya dengan batee seumepeh.,True
Aceh,Makanan,Buk Sari ingin menghaluskan bahan masakannya. Buk Sari menghaluskan bahan masakannya dengan talam.,False
Aceh,Makanan,Buk Sari ingin menghaluskan bahan masakannya. Buk Sari menghaluskan bahan masakannya dengan ceupe.,False
Aceh,Makanan,Santi sedang berlibur ke Aceh. Santi tidak lupa menikmati bu Aceh.,False
Aceh,Makanan,Santi sedang berlibur ke Aceh. Santi tidak lupa menikmati mie Aceh.,True
Aceh,Makanan,Santi sedang berlibur ke Aceh. Santi tidak lupa menikmati sate Aceh.,False
Aceh,Makanan,Yuni dan kawan nya akan berlibur ke laut di hari minggu. Yuni dan kawannya memasak kuah cue.,True
